"GreensinRegulationPercentage_RANKTHISWEEK_2010","GreensinRegulationPercentage_RANKLASTWEEK_2010","GreensinRegulationPercentage_PLAYERNAME_2010","GreensinRegulationPercentage_ROUNDS_2010","GreensinRegulationPercentage_Pct_2010","GreensinRegulationPercentage_GREENSHIT_2010","GreensinRegulationPercentage_HOLES_2010","GreensinRegulationPercentage_RELATIVEPAR_2010","stat_name","year"
49,49,"Michael Bradley",77,68.65,902,1314,-0.23,"GreensinRegulationPercentage",2010
49,49,"Hunter Mahan",85,68.65,1038,1512,-0.25,"GreensinRegulationPercentage",2010
51,51,"Vijay Singh",75,68.62,914,1332,-0.24,"GreensinRegulationPercentage",2010
52,52,"Stewart Cink",84,68.61,988,1440,-0.27,"GreensinRegulationPercentage",2010
53,53,"Alex Prugh",88,68.6,1062,1548,-0.28,"GreensinRegulationPercentage",2010
54,54,"Charles Howell III",103,68.57,1222,1782,-0.26,"GreensinRegulationPercentage",2010
55,55,"Bubba Watson",77,68.54,950,1386,-0.31,"GreensinRegulationPercentage",2010
56,56,"KJ Choi",82,68.52,962,1404,-0.26,"GreensinRegulationPercentage",2010
56,56,"Will Ma Kenzie",72,68.52,888,1296,-0.24,"GreensinRegulationPercentage",2010
58,58,"Richard Johnson",90,68.5,1011,1476,-0.23,"GreensinRegulationPercentage",2010
59,59,"Vaughn Taylor",87,68.33,1070,1566,-0.27,"GreensinRegulationPercentage",2010
60,60,"Steve Stricker",73,68.29,885,1296,-0.29,"GreensinRegulationPercentage",2010
61,61,"Johnson Wagner",85,68.24,995,1458,-0.24,"GreensinRegulationPercentage",2010
62,62,"Ricky Barnes",103,68.23,1265,1854,-0.26,"GreensinRegulationPercentage",2010
63,63,"Ben Crane",85,68.22,1007,1476,-0.27,"GreensinRegulationPercentage",2010
63,63,"Sean OHair",84,68.22,1007,1476,-0.23,"GreensinRegulationPercentage",2010
63,63,"Omar Uresti",74,68.22,835,1224,-0.19,"GreensinRegulationPercentage",2010
66,66,"John Rollins",81,68.18,994,1458,-0.25,"GreensinRegulationPercentage",2010
67,67,"Robert Allenby",76,68.17,908,1332,-0.27,"GreensinRegulationPercentage",2010
68,68,"Brett Wetterich",54,68.11,662,972,-0.26,"GreensinRegulationPercentage",2010
69,69,"Ben Curtis",78,68.02,955,1404,-0.21,"GreensinRegulationPercentage",2010
70,70,"Dustin Johnson",83,67.95,1003,1476,-0.3,"GreensinRegulationPercentage",2010
70,70,"Kevin Stadler",86,67.95,954,1404,-0.27,"GreensinRegulationPercentage",2010
72,72,"Woody Austin",93,67.92,1088,1602,-0.24,"GreensinRegulationPercentage",2010
72,72,"Michael Letzig",84,67.92,1027,1512,-0.26,"GreensinRegulationPercentage",2010
74,74,"DA Points",90,67.9,1100,1620,-0.23,"GreensinRegulationPercentage",2010
75,75,"Ernie Els",72,67.86,855,1260,-0.27,"GreensinRegulationPercentage",2010
75,75,"Nicholas Thompson",88,67.86,1026,1512,-0.23,"GreensinRegulationPercentage",2010
77,77,"Martin Laird",91,67.83,1111,1638,-0.26,"GreensinRegulationPercentage",2010
78,78,"Freddie Jacobson",83,67.8,1013,1494,-0.26,"GreensinRegulationPercentage",2010
79,79,"Stephen Ames",75,67.79,903,1332,-0.25,"GreensinRegulationPercentage",2010
79,79,"Jason Bohn",84,67.79,1025,1512,-0.27,"GreensinRegulationPercentage",2010
79,79,"Bob Estes",79,67.79,964,1422,-0.23,"GreensinRegulationPercentage",2010
82,82,"Scott Piercy",88,67.74,1073,1584,-0.28,"GreensinRegulationPercentage",2010
83,83,"Geoff Ogilvy",62,67.69,731,1080,-0.28,"GreensinRegulationPercentage",2010
84,84,"Jason Day",82,67.68,999,1476,-0.25,"GreensinRegulationPercentage",2010
84,84,"Lee Janzen",77,67.68,938,1386,-0.23,"GreensinRegulationPercentage",2010
86,86,"Robert Garrigus",71,67.61,791,1170,-0.28,"GreensinRegulationPercentage",2010
87,87,"David Toms",86,67.58,1034,1530,-0.27,"GreensinRegulationPercentage",2010
88,88,"Jerry Kelly",99,67.49,1154,1710,-0.24,"GreensinRegulationPercentage",2010
88,88,"Steve Marino",81,67.49,984,1458,-0.27,"GreensinRegulationPercentage",2010
90,90,"Lucas Glover",75,67.42,898,1332,-0.26,"GreensinRegulationPercentage",2010
91,91,"Chris DiMarco",88,67.39,1019,1512,-0.25,"GreensinRegulationPercentage",2010
92,92,"Chris Riley",73,67.33,812,1206,-0.24,"GreensinRegulationPercentage",2010
93,93,"Jim Furyk",76,67.12,894,1332,-0.26,"GreensinRegulationPercentage",2010
94,94,"John Mallinger",78,67.11,918,1368,-0.24,"GreensinRegulationPercentage",2010
95,95,"Michael Connell",89,66.94,976,1458,-0.25,"GreensinRegulationPercentage",2010
96,96,"Jeff Overton",89,66.86,1023,1530,-0.29,"GreensinRegulationPercentage",2010
97,97,"James Driscoll",78,66.81,938,1404,-0.26,"GreensinRegulationPercentage",2010
98,98,"Brent Delahoussaye",57,66.78,613,918,-0.2,"GreensinRegulationPercentage",2010
99,99,"Mathias Gronberg",61,66.77,661,990,-0.21,"GreensinRegulationPercentage",2010
100,100,"Jeff Maggert",76,66.75,817,1224,-0.22,"GreensinRegulationPercentage",2010
101,101,"Rory Sabbatini",79,66.74,913,1368,-0.27,"GreensinRegulationPercentage",2010
102,102,"Blake Adams",84,66.73,985,1476,-0.26,"GreensinRegulationPercentage",2010
102,102,"Tim Clark",88,66.73,1021,1530,-0.27,"GreensinRegulationPercentage",2010
104,104,"Jason Dufner",87,66.67,1044,1566,-0.23,"GreensinRegulationPercentage",2010
104,104,"Cliff Kresge",50,66.67,552,828,-0.22,"GreensinRegulationPercentage",2010
104,104,"Marc Leishman",87,66.67,1044,1566,-0.25,"GreensinRegulationPercentage",2010
104,104,"Ryan Moore",80,66.67,948,1422,-0.27,"GreensinRegulationPercentage",2010
104,104,"Kevin Streelman",90,66.67,1032,1548,-0.29,"GreensinRegulationPercentage",2010
109,109,"Alex Cejka",81,66.6,947,1422,-0.23,"GreensinRegulationPercentage",2010
110,110,"Charlie Wi",95,66.55,1138,1710,-0.27,"GreensinRegulationPercentage",2010
111,111,"Zach Johnson",93,66.54,1090,1638,-0.28,"GreensinRegulationPercentage",2010
112,112,"Charley Hoffman",85,66.53,994,1494,-0.31,"GreensinRegulationPercentage",2010
113,113,"Tim Herron",79,66.51,874,1314,-0.24,"GreensinRegulationPercentage",2010
114,114,"Chris Couch",66,66.5,790,1188,-0.3,"GreensinRegulationPercentage",2010
115,115,"Brenden Pappas",66,66.49,742,1116,-0.24,"GreensinRegulationPercentage",2010
116,116,"James Nitties",92,66.47,1029,1548,-0.26,"GreensinRegulationPercentage",2010
117,117,"Chris Tidland",77,66.36,872,1314,-0.24,"GreensinRegulationPercentage",2010
118,118,"Tim Petrovic",105,66.35,1254,1890,-0.25,"GreensinRegulationPercentage",2010
119,119,"Justin Rose",78,66.31,931,1404,-0.28,"GreensinRegulationPercentage",2010
120,120,"Rory McIlroy",54,66.24,620,936,-0.25,"GreensinRegulationPercentage",2010
121,121,"Webb Simpson",98,66.16,1167,1764,-0.28,"GreensinRegulationPercentage",2010
122,122,"Cameron Beckman",68,66.15,762,1152,-0.21,"GreensinRegulationPercentage",2010
123,123,"Sergio Garcia",58,66.13,619,936,-0.24,"GreensinRegulationPercentage",2010
124,124,"David Duval",71,66.1,821,1242,-0.27,"GreensinRegulationPercentage",2010
125,125,"Joe Ogilvie",99,66.07,1106,1674,-0.26,"GreensinRegulationPercentage",2010
126,126,"Trevor Immelman",55,66.06,654,990,-0.2,"GreensinRegulationPercentage",2010
127,127,"Camilo Villegas",78,66.05,856,1296,-0.25,"GreensinRegulationPercentage",2010
128,128,"George McNeill",79,66.03,939,1422,-0.27,"GreensinRegulationPercentage",2010
129,129,"Greg Chalmers",93,66.01,1105,1674,-0.27,"GreensinRegulationPercentage",2010
130,130,"JP Hayes",79,66,891,1350,-0.28,"GreensinRegulationPercentage",2010
131,131,"Tom Gillis",97,65.98,1152,1746,-0.3,"GreensinRegulationPercentage",2010
132,132,"Andrew McLardy",52,65.97,570,864,-0.22,"GreensinRegulationPercentage",2010
133,133,"Retief Goosen",75,65.96,843,1278,-0.29,"GreensinRegulationPercentage",2010
134,134,"Paul Goydos",78,65.95,926,1404,-0.25,"GreensinRegulationPercentage",2010
134,134,"YE Yang",72,65.95,831,1260,-0.28,"GreensinRegulationPercentage",2010
136,136,"Roland Thatcher",72,65.9,854,1296,-0.21,"GreensinRegulationPercentage",2010
137,137,"Kevin Na",94,65.89,1103,1674,-0.28,"GreensinRegulationPercentage",2010
138,138,"Jimmy Walker",82,65.88,925,1404,-0.26,"GreensinRegulationPercentage",2010
139,139,"Bill Lunde",79,65.85,889,1350,-0.22,"GreensinRegulationPercentage",2010
140,140,"Scott McCarron",90,65.8,1066,1620,-0.26,"GreensinRegulationPercentage",2010
141,141,"Angel Cabrera",64,65.78,746,1134,-0.25,"GreensinRegulationPercentage",2010
142,142,"John Daly",63,65.66,650,990,-0.26,"GreensinRegulationPercentage",2010
143,143,"Steve Lowery",67,65.52,743,1134,-0.23,"GreensinRegulationPercentage",2010
144,144,"JB Holmes",100,65.5,1179,1800,-0.29,"GreensinRegulationPercentage",2010
145,145,"Mark Calcavecchia",50,65.48,495,756,-0.22,"GreensinRegulationPercentage",2010
145,145,"Troy Merritt",86,65.48,990,1512,-0.29,"GreensinRegulationPercentage",2010
145,145,"Ryan Palmer",84,65.48,990,1512,-0.3,"GreensinRegulationPercentage",2010
148,148,"Jeff Quinney",91,65.45,1025,1566,-0.28,"GreensinRegulationPercentage",2010
149,149,"Jarrod Lyle",54,65.34,541,828,-0.23,"GreensinRegulationPercentage",2010
149,149,"Michael Sim",64,65.34,741,1134,-0.28,"GreensinRegulationPercentage",2010
151,151,"Matt Jones",89,65.29,1046,1602,-0.29,"GreensinRegulationPercentage",2010
152,152,"Luke Donald",71,65.28,799,1224,-0.26,"GreensinRegulationPercentage",2010
152,152,"Bryce Molder",84,65.28,940,1440,-0.25,"GreensinRegulationPercentage",2010
152,152,"Jeev Milkha Singh",59,65.28,611,936,-0.23,"GreensinRegulationPercentage",2010
155,155,"Phil Mickelson",76,65.13,891,1368,-0.31,"GreensinRegulationPercentage",2010
156,156,"Justin Leonard",89,65.09,1031,1584,-0.26,"GreensinRegulationPercentage",2010
157,157,"Andres Romero",73,65.07,855,1314,-0.26,"GreensinRegulationPercentage",2010
158,158,"Brian Stuard",81,65.04,878,1350,-0.24,"GreensinRegulationPercentage",2010
159,159,"Rod Pampling",77,64.94,900,1386,-0.24,"GreensinRegulationPercentage",2010
160,160,"Justin Bolli",55,64.85,572,882,-0.19,"GreensinRegulationPercentage",2010
161,161,"Martin Flores",75,64.79,828,1278,-0.25,"GreensinRegulationPercentage",2010
162,162,"Matt Every",60,64.75,676,1044,-0.28,"GreensinRegulationPercentage",2010
163,163,"Shaun Micheel",70,64.61,721,1116,-0.25,"GreensinRegulationPercentage",2010
164,164,"Aaron Baddeley",94,64.6,1093,1692,-0.31,"GreensinRegulationPercentage",2010
165,165,"Ryuji Imada",90,64.51,1045,1620,-0.27,"GreensinRegulationPercentage",2010
166,166,"David Lutterus",69,64.29,729,1134,-0.21,"GreensinRegulationPercentage",2010
167,167,"Ted Purdy",86,63.96,944,1476,-0.24,"GreensinRegulationPercentage",2010
168,168,"Scott Verplank",74,63.85,839,1314,-0.26,"GreensinRegulationPercentage",2010
169,169,"Carl Pettersson",99,63.8,1045,1638,-0.29,"GreensinRegulationPercentage",2010
170,170,"Steve Wheatcroft",74,63.47,754,1188,-0.25,"GreensinRegulationPercentage",2010
171,171,"Brian Gay",101,63.44,1119,1764,-0.27,"GreensinRegulationPercentage",2010
172,172,"Chad Collins",87,63.29,900,1422,-0.27,"GreensinRegulationPercentage",2010
173,173,"Chris Wilson",65,63.28,672,1062,-0.21,"GreensinRegulationPercentage",2010
174,174,"Nathan Green",86,63.18,978,1548,-0.24,"GreensinRegulationPercentage",2010
175,175,"Brian Davis",101,63.09,1147,1818,-0.24,"GreensinRegulationPercentage",2010
176,176,"Steve Flesch",78,62.76,836,1332,-0.25,"GreensinRegulationPercentage",2010
177,177,"Vance Veazey",58,62.71,587,936,-0.22,"GreensinRegulationPercentage",2010
178,178,"Craig Bowden",56,62.64,575,918,-0.18,"GreensinRegulationPercentage",2010
179,179,"Skip Kendall",58,62.56,563,900,-0.23,"GreensinRegulationPercentage",2010
180,180,"Kevin Johnson",62,62.5,630,1008,-0.21,"GreensinRegulationPercentage",2010
181,181,"Ian Poulter",55,62.47,551,882,-0.23,"GreensinRegulationPercentage",2010
182,182,"Brandt Snedeker",89,62.36,999,1602,-0.31,"GreensinRegulationPercentage",2010
183,183,"Derek Lamely",81,61.93,836,1350,-0.25,"GreensinRegulationPercentage",2010
184,184,"Padraig Harrington",57,61.9,624,1008,-0.29,"GreensinRegulationPercentage",2010
185,185,"Stuart Appleby",101,61.84,1102,1782,-0.26,"GreensinRegulationPercentage",2010
186,186,"Rich Barcelo",70,61.72,711,1152,-0.27,"GreensinRegulationPercentage",2010
187,187,"Daniel Chopra",74,61.64,821,1332,-0.27,"GreensinRegulationPercentage",2010
188,188,"Greg Kraft",52,60.63,502,828,-0.19,"GreensinRegulationPercentage",2010
189,189,"Matt Bettencourt",91,60.17,899,1494,-0.3,"GreensinRegulationPercentage",2010
190,190,"Brad Faxon",58,59.05,574,972,-0.26,"GreensinRegulationPercentage",2010
191,191,"Jerod Turner",54,58.94,488,828,-0.25,"GreensinRegulationPercentage",2010
192,192,"Mike Weir",59,57.89,594,1026,-0.26,"GreensinRegulationPercentage",2010
