"BestSubParRoundsStreak_RANKTHISWEEK_2014","BestSubParRoundsStreak_RANKLASTWEEK_2014","BestSubParRoundsStreak_PLAYERNAME_2014","BestSubParRoundsStreak__2014","BestSubParRoundsStreak_CAREERBESTSTREAK_2014","BestSubParRoundsStreak_BESTYTDSTREAK_2014","BestSubParRoundsStreak_CURRENTSTREAK_2014","stat_name","year"
22,22,"Chris Kirk",NA,17,6,NA,"BestSubParRoundsStreak",2014
22,22,"Roger Maltbie",NA,17,NA,NA,"BestSubParRoundsStreak",2014
22,22,"Shigeki Maruyama",NA,17,NA,NA,"BestSubParRoundsStreak",2014
22,22,"Mark OMeara",NA,17,NA,NA,"BestSubParRoundsStreak",2014
22,22,"Vijay Singh",NA,17,9,NA,"BestSubParRoundsStreak",2014
22,22,"Kirk Triplett",NA,17,NA,NA,"BestSubParRoundsStreak",2014
22,22,"Tiger Woods",NA,17,2,NA,"BestSubParRoundsStreak",2014
36,36,"Ken Green",NA,16,NA,NA,"BestSubParRoundsStreak",2014
36,36,"Bill Haas",NA,16,12,NA,"BestSubParRoundsStreak",2014
36,36,"Lee Janzen",NA,16,3,NA,"BestSubParRoundsStreak",2014
36,36,"Matt Kuchar",NA,16,10,NA,"BestSubParRoundsStreak",2014
36,36,"Troy Matteson",NA,16,4,NA,"BestSubParRoundsStreak",2014
36,36,"Blaine McCallister",NA,16,NA,NA,"BestSubParRoundsStreak",2014
36,36,"Steve Pate",NA,16,NA,NA,"BestSubParRoundsStreak",2014
36,36,"Corey Pavin",NA,16,NA,NA,"BestSubParRoundsStreak",2014
36,36,"Kenny Perry",NA,16,3,NA,"BestSubParRoundsStreak",2014
36,36,"DA Points",NA,16,2,NA,"BestSubParRoundsStreak",2014
36,36,"Chez Reavie",NA,16,4,NA,"BestSubParRoundsStreak",2014
36,36,"Chris Riley",NA,16,1,NA,"BestSubParRoundsStreak",2014
36,36,"Mike Weir",NA,16,4,NA,"BestSubParRoundsStreak",2014
49,49,"Stephen Ames",NA,15,3,NA,"BestSubParRoundsStreak",2014
49,49,"Brian Davis",NA,15,4,NA,"BestSubParRoundsStreak",2014
49,49,"Carlos Franco",NA,15,NA,NA,"BestSubParRoundsStreak",2014
49,49,"Jim Furyk",NA,15,15,NA,"BestSubParRoundsStreak",2014
49,49,"Scott Hoch",NA,15,NA,NA,"BestSubParRoundsStreak",2014
49,49,"Tom Kite",NA,15,NA,NA,"BestSubParRoundsStreak",2014
49,49,"Davis Love III",NA,15,5,NA,"BestSubParRoundsStreak",2014
49,49,"Andrew Magee",NA,15,NA,NA,"BestSubParRoundsStreak",2014
49,49,"Scott Simpson",NA,15,NA,NA,"BestSubParRoundsStreak",2014
49,49,"Chris Smith",NA,15,3,NA,"BestSubParRoundsStreak",2014
49,49,"Craig Stadler",NA,15,NA,NA,"BestSubParRoundsStreak",2014
49,49,"Bob Tway",NA,15,NA,NA,"BestSubParRoundsStreak",2014
49,49,"Johnson Wagner",NA,15,5,NA,"BestSubParRoundsStreak",2014
62,62,"Robert Allenby",NA,14,7,NA,"BestSubParRoundsStreak",2014
62,62,"Woody Austin",NA,14,4,NA,"BestSubParRoundsStreak",2014
62,62,"Brian Bateman",NA,14,NA,NA,"BestSubParRoundsStreak",2014
62,62,"Russ Cochran",NA,14,NA,NA,"BestSubParRoundsStreak",2014
62,62,"Marco Dawson",NA,14,1,NA,"BestSubParRoundsStreak",2014
62,62,"Steve Flesch",NA,14,1,NA,"BestSubParRoundsStreak",2014
62,62,"Rickie Fowler",NA,14,6,NA,"BestSubParRoundsStreak",2014
62,62,"Brent Geiberger",NA,14,NA,NA,"BestSubParRoundsStreak",2014
62,62,"Mathew Goggin",NA,14,NA,NA,"BestSubParRoundsStreak",2014
62,62,"John Huston",NA,14,NA,NA,"BestSubParRoundsStreak",2014
62,62,"Freddie Jacobson",NA,14,8,NA,"BestSubParRoundsStreak",2014
62,62,"Zach Johnson",NA,14,10,NA,"BestSubParRoundsStreak",2014
62,62,"Kent Jones",NA,14,1,NA,"BestSubParRoundsStreak",2014
62,62,"Justin Leonard",NA,14,7,NA,"BestSubParRoundsStreak",2014
62,62,"Frank Lickliter II",NA,14,1,NA,"BestSubParRoundsStreak",2014
62,62,"Peter Lonard",NA,14,NA,NA,"BestSubParRoundsStreak",2014
62,62,"Jeff Maggert",NA,14,4,NA,"BestSubParRoundsStreak",2014
62,62,"Rocco Mediate",NA,14,NA,NA,"BestSubParRoundsStreak",2014
62,62,"Joe Ogilvie",NA,14,1,NA,"BestSubParRoundsStreak",2014
62,62,"Loren Roberts",NA,14,NA,NA,"BestSubParRoundsStreak",2014
62,62,"Bo Van Pelt",NA,14,5,NA,"BestSubParRoundsStreak",2014
62,62,"Grant Waite",NA,14,NA,NA,"BestSubParRoundsStreak",2014
62,62,"Mark Wilson",NA,14,3,NA,"BestSubParRoundsStreak",2014
85,85,"Billy Andrade",NA,13,NA,NA,"BestSubParRoundsStreak",2014
85,85,"Paul Azinger",NA,13,NA,NA,"BestSubParRoundsStreak",2014
85,85,"Briny Baird",NA,13,3,NA,"BestSubParRoundsStreak",2014
85,85,"Cameron Beckman",NA,13,7,NA,"BestSubParRoundsStreak",2014
85,85,"Jason Bohn",NA,13,13,NA,"BestSubParRoundsStreak",2014
85,85,"Bart Bryant",NA,13,NA,NA,"BestSubParRoundsStreak",2014
85,85,"Brad Bryant",NA,13,NA,NA,"BestSubParRoundsStreak",2014
85,85,"Rex Caldwell",NA,13,NA,NA,"BestSubParRoundsStreak",2014
85,85,"John Cook",NA,13,NA,NA,"BestSubParRoundsStreak",2014
85,85,"Ben Curtis",NA,13,4,NA,"BestSubParRoundsStreak",2014
85,85,"Jay Delsing",NA,13,NA,NA,"BestSubParRoundsStreak",2014
85,85,"David Duval",NA,13,3,NA,"BestSubParRoundsStreak",2014
85,85,"Steve Elkington",NA,13,NA,NA,"BestSubParRoundsStreak",2014
85,85,"Rick Fehr",NA,13,NA,NA,"BestSubParRoundsStreak",2014
85,85,"Dan Forsman",NA,13,NA,NA,"BestSubParRoundsStreak",2014
85,85,"Harrison Frazar",NA,13,5,NA,"BestSubParRoundsStreak",2014
85,85,"David Frost",NA,13,NA,NA,"BestSubParRoundsStreak",2014
85,85,"Fred Funk",NA,13,1,NA,"BestSubParRoundsStreak",2014
85,85,"Buddy Gardner",NA,13,NA,NA,"BestSubParRoundsStreak",2014
85,85,"Brian Gay",NA,13,7,NA,"BestSubParRoundsStreak",2014
85,85,"Tim Herron",NA,13,2,NA,"BestSubParRoundsStreak",2014
85,85,"Peter Jacobsen",NA,13,1,NA,"BestSubParRoundsStreak",2014
85,85,"Neal Lancaster",NA,13,NA,NA,"BestSubParRoundsStreak",2014
85,85,"Bernhard Langer",NA,13,1,NA,"BestSubParRoundsStreak",2014
85,85,"Tom Lehman",NA,13,NA,NA,"BestSubParRoundsStreak",2014
85,85,"Mark McCumber",NA,13,NA,NA,"BestSubParRoundsStreak",2014
85,85,"Phil Mickelson",NA,13,6,NA,"BestSubParRoundsStreak",2014
85,85,"Bryce Molder",NA,13,7,NA,"BestSubParRoundsStreak",2014
85,85,"Calvin Peete",NA,13,NA,NA,"BestSubParRoundsStreak",2014
85,85,"David Peoples",NA,13,NA,NA,"BestSubParRoundsStreak",2014
85,85,"Scott Piercy",NA,13,6,NA,"BestSubParRoundsStreak",2014
85,85,"Ted Purdy",NA,13,NA,NA,"BestSubParRoundsStreak",2014
85,85,"Mike Reid",NA,13,NA,NA,"BestSubParRoundsStreak",2014
85,85,"Dave Rummells",NA,13,NA,NA,"BestSubParRoundsStreak",2014
85,85,"Tom Sieckmann",NA,13,NA,NA,"BestSubParRoundsStreak",2014
85,85,"Tony Sills",NA,13,NA,NA,"BestSubParRoundsStreak",2014
85,85,"Webb Simpson",NA,13,10,NA,"BestSubParRoundsStreak",2014
85,85,"Brandt Snedeker",NA,13,8,NA,"BestSubParRoundsStreak",2014
85,85,"Curtis Strange",NA,13,NA,NA,"BestSubParRoundsStreak",2014
85,85,"Mike Sullivan",NA,13,NA,NA,"BestSubParRoundsStreak",2014
85,85,"David Toms",NA,13,13,NA,"BestSubParRoundsStreak",2014
85,85,"Duffy Waldorf",NA,13,NA,NA,"BestSubParRoundsStreak",2014
85,85,"Jimmy Walker",NA,13,6,NA,"BestSubParRoundsStreak",2014
85,85,"Bubba Watson",NA,13,6,NA,"BestSubParRoundsStreak",2014
129,129,"Aaron Baddeley",NA,12,4,NA,"BestSubParRoundsStreak",2014
129,129,"Dave Barr",NA,12,NA,NA,"BestSubParRoundsStreak",2014
129,129,"Mark Brooks",NA,12,1,NA,"BestSubParRoundsStreak",2014
129,129,"Mark Calcavecchia",NA,12,3,NA,"BestSubParRoundsStreak",2014
129,129,"Chad Campbell",NA,12,5,NA,"BestSubParRoundsStreak",2014
129,129,"Greg Chalmers",NA,12,6,NA,"BestSubParRoundsStreak",2014
129,129,"Stewart Cink",NA,12,5,NA,"BestSubParRoundsStreak",2014
129,129,"Danny Edwards",NA,12,NA,NA,"BestSubParRoundsStreak",2014
129,129,"David Edwards",NA,12,NA,NA,"BestSubParRoundsStreak",2014
129,129,"Joel Edwards",NA,12,NA,NA,"BestSubParRoundsStreak",2014
129,129,"Brad Faxon",NA,12,NA,NA,"BestSubParRoundsStreak",2014
129,129,"Robert Gamez",NA,12,NA,NA,"BestSubParRoundsStreak",2014
129,129,"Paul Goydos",NA,12,1,NA,"BestSubParRoundsStreak",2014
129,129,"Nathan Green",NA,12,2,NA,"BestSubParRoundsStreak",2014
129,129,"Mathias Gronberg",NA,12,NA,NA,"BestSubParRoundsStreak",2014
129,129,"Jay Haas",NA,12,NA,NA,"BestSubParRoundsStreak",2014
129,129,"Mike Heinen",NA,12,NA,NA,"BestSubParRoundsStreak",2014
129,129,"Billy Horschel",NA,12,12,NA,"BestSubParRoundsStreak",2014
129,129,"Richard Johnson",NA,12,NA,NA,"BestSubParRoundsStreak",2014
129,129,"Jonathan Kaye",NA,12,NA,NA,"BestSubParRoundsStreak",2014
129,129,"Skip Kendall",NA,12,NA,NA,"BestSubParRoundsStreak",2014
129,129,"Gary Koch",NA,12,NA,NA,"BestSubParRoundsStreak",2014
129,129,"Greg Kraft",NA,12,NA,NA,"BestSubParRoundsStreak",2014
129,129,"Scott Langley",NA,12,12,NA,"BestSubParRoundsStreak",2014
129,129,"Bill Lunde",NA,12,1,NA,"BestSubParRoundsStreak",2014
129,129,"Jim McGovern",NA,12,NA,NA,"BestSubParRoundsStreak",2014
129,129,"Rory McIlroy",NA,12,12,NA,"BestSubParRoundsStreak",2014
129,129,"Larry Mize",NA,12,NA,NA,"BestSubParRoundsStreak",2014
129,129,"Gil Morgan",NA,12,NA,NA,"BestSubParRoundsStreak",2014
129,129,"Frank Nobilo",NA,12,NA,NA,"BestSubParRoundsStreak",2014
129,129,"Jose Maria Olazabal",NA,12,NA,NA,"BestSubParRoundsStreak",2014
129,129,"Jeff Overton",NA,12,12,NA,"BestSubParRoundsStreak",2014
129,129,"Don Pooley",NA,12,NA,NA,"BestSubParRoundsStreak",2014
129,129,"Justin Rose",NA,12,12,NA,"BestSubParRoundsStreak",2014
129,129,"Gene Sauers",NA,12,NA,NA,"BestSubParRoundsStreak",2014
129,129,"John Senden",NA,12,5,NA,"BestSubParRoundsStreak",2014
129,129,"Kevin Stadler",NA,12,6,NA,"BestSubParRoundsStreak",2014
129,129,"Paul Stankowski",NA,12,1,NA,"BestSubParRoundsStreak",2014
129,129,"Kevin Sutherland",NA,12,NA,NA,"BestSubParRoundsStreak",2014
129,129,"Hal Sutton",NA,12,NA,NA,"BestSubParRoundsStreak",2014
129,129,"Jhonattan Vegas",NA,12,5,NA,"BestSubParRoundsStreak",2014
129,129,"Jay Williamson",NA,12,NA,NA,"BestSubParRoundsStreak",2014
129,129,"Willie Wood",NA,12,NA,NA,"BestSubParRoundsStreak",2014
129,129,"Fuzzy Zoeller",NA,12,NA,NA,"BestSubParRoundsStreak",2014
173,173,"Craig Barlow",NA,11,NA,NA,"BestSubParRoundsStreak",2014
173,173,"Chip Beck",NA,11,NA,NA,"BestSubParRoundsStreak",2014
173,173,"Steven Bowditch",NA,11,8,NA,"BestSubParRoundsStreak",2014
173,173,"Olin Browne",NA,11,NA,NA,"BestSubParRoundsStreak",2014
173,173,"George Burns",NA,11,NA,NA,"BestSubParRoundsStreak",2014
173,173,"Bob Burns",NA,11,NA,NA,"BestSubParRoundsStreak",2014
173,173,"Tom Byrum",NA,11,NA,NA,"BestSubParRoundsStreak",2014
173,173,"Jim Carter",NA,11,NA,NA,"BestSubParRoundsStreak",2014
173,173,"Brandel Chamblee",NA,11,NA,NA,"BestSubParRoundsStreak",2014
173,173,"KJ Choi",NA,11,6,NA,"BestSubParRoundsStreak",2014
173,173,"Michael Clark II",NA,11,NA,NA,"BestSubParRoundsStreak",2014
173,173,"John Daly",NA,11,2,NA,"BestSubParRoundsStreak",2014
173,173,"Bubba Dickerson",NA,11,1,NA,"BestSubParRoundsStreak",2014
173,173,"Brad Fabel",NA,11,NA,NA,"BestSubParRoundsStreak",2014
173,173,"Keith Fergus",NA,11,NA,NA,"BestSubParRoundsStreak",2014
173,173,"Bruce Fleisher",NA,11,NA,NA,"BestSubParRoundsStreak",2014
173,173,"Raymond Floyd",NA,11,NA,NA,"BestSubParRoundsStreak",2014
173,173,"Sergio Garcia",NA,11,11,NA,"BestSubParRoundsStreak",2014
173,173,"Jason Gore",NA,11,4,NA,"BestSubParRoundsStreak",2014
173,173,"Todd Hamilton",NA,11,2,NA,"BestSubParRoundsStreak",2014
173,173,"JP Hayes",NA,11,NA,NA,"BestSubParRoundsStreak",2014
173,173,"JJ Henry",NA,11,6,NA,"BestSubParRoundsStreak",2014
173,173,"Charley Hoffman",NA,11,9,NA,"BestSubParRoundsStreak",2014
173,173,"Dustin Johnson",NA,11,7,NA,"BestSubParRoundsStreak",2014
173,173,"Ian Leggatt",NA,11,NA,NA,"BestSubParRoundsStreak",2014
173,173,"Michael Letzig",NA,11,NA,NA,"BestSubParRoundsStreak",2014
173,173,"Bruce Lietzke",NA,11,NA,NA,"BestSubParRoundsStreak",2014
173,173,"John Mahaffey",NA,11,NA,NA,"BestSubParRoundsStreak",2014
173,173,"Steve Marino",NA,11,4,NA,"BestSubParRoundsStreak",2014
173,173,"Billy Mayfair",NA,11,1,NA,"BestSubParRoundsStreak",2014
173,173,"George McNeill",NA,11,4,NA,"BestSubParRoundsStreak",2014
173,173,"Shaun Micheel",NA,11,NA,NA,"BestSubParRoundsStreak",2014
173,173,"Kevin Na",NA,11,11,NA,"BestSubParRoundsStreak",2014
173,173,"Nick OHern",NA,11,NA,NA,"BestSubParRoundsStreak",2014
173,173,"Geoff Ogilvy",NA,11,5,NA,"BestSubParRoundsStreak",2014
173,173,"David Ogrin",NA,11,NA,NA,"BestSubParRoundsStreak",2014
173,173,"Rod Pampling",NA,11,2,NA,"BestSubParRoundsStreak",2014
173,173,"Pat Perez",NA,11,11,NA,"BestSubParRoundsStreak",2014
173,173,"Carl Pettersson",NA,11,8,NA,"BestSubParRoundsStreak",2014
173,173,"Nick Price",NA,11,NA,NA,"BestSubParRoundsStreak",2014
173,173,"Aron Price",NA,11,NA,NA,"BestSubParRoundsStreak",2014
173,173,"Dicky Pride",NA,11,5,NA,"BestSubParRoundsStreak",2014
173,173,"Tom Purtzer",NA,11,NA,NA,"BestSubParRoundsStreak",2014
173,173,"Clarence Rose",NA,11,NA,NA,"BestSubParRoundsStreak",2014
173,173,"Rory Sabbatini",NA,11,5,NA,"BestSubParRoundsStreak",2014
173,173,"Wes Short Jr",NA,11,NA,NA,"BestSubParRoundsStreak",2014
173,173,"Tim Simpson",NA,11,NA,NA,"BestSubParRoundsStreak",2014
173,173,"Steve Stricker",NA,11,8,NA,"BestSubParRoundsStreak",2014
173,173,"Chris Stroud",NA,11,6,NA,"BestSubParRoundsStreak",2014
173,173,"Jim Thorpe",NA,11,NA,NA,"BestSubParRoundsStreak",2014
173,173,"Brendon Todd",NA,11,11,NA,"BestSubParRoundsStreak",2014
173,173,"Nick Watney",NA,11,4,NA,"BestSubParRoundsStreak",2014
173,173,"Boo Weekley",NA,11,6,NA,"BestSubParRoundsStreak",2014
173,173,"Richard Zokol",NA,11,NA,NA,"BestSubParRoundsStreak",2014
227,227,"Michael Allen",NA,10,NA,NA,"BestSubParRoundsStreak",2014
227,227,"Arjun Atwal",NA,10,1,NA,"BestSubParRoundsStreak",2014
227,227,"Phil Blackmar",NA,10,NA,NA,"BestSubParRoundsStreak",2014
227,227,"Mark Carnevale",NA,10,NA,NA,"BestSubParRoundsStreak",2014
227,227,"Lennie Clements",NA,10,NA,NA,"BestSubParRoundsStreak",2014
227,227,"Chad Collins",NA,10,7,NA,"BestSubParRoundsStreak",2014
227,227,"Trevor Dodds",NA,10,NA,NA,"BestSubParRoundsStreak",2014
227,227,"Ken Duke",NA,10,6,NA,"BestSubParRoundsStreak",2014
227,227,"Ernie Els",NA,10,7,NA,"BestSubParRoundsStreak",2014
227,227,"Bob Gilder",NA,10,NA,NA,"BestSubParRoundsStreak",2014
227,227,"Bill Glasson",NA,10,NA,NA,"BestSubParRoundsStreak",2014
227,227,"Lucas Glover",NA,10,3,NA,"BestSubParRoundsStreak",2014
227,227,"David Gossett",NA,10,1,NA,"BestSubParRoundsStreak",2014
227,227,"Jeff Gove",NA,10,NA,NA,"BestSubParRoundsStreak",2014
227,227,"Hubert Green",NA,10,NA,NA,"BestSubParRoundsStreak",2014
227,227,"Scott Gump",NA,10,NA,NA,"BestSubParRoundsStreak",2014
227,227,"Dudley Hart",NA,10,2,NA,"BestSubParRoundsStreak",2014
227,227,"Nolan Henke",NA,10,NA,NA,"BestSubParRoundsStreak",2014
227,227,"Russell Henley",NA,10,5,NA,"BestSubParRoundsStreak",2014
227,227,"Justin Hicks",NA,10,7,NA,"BestSubParRoundsStreak",2014
227,227,"JB Holmes",NA,10,10,NA,"BestSubParRoundsStreak",2014
227,227,"Mike Hulbert",NA,10,NA,NA,"BestSubParRoundsStreak",2014
227,227,"Steve Jones",NA,10,NA,NA,"BestSubParRoundsStreak",2014
227,227,"Matt Jones",NA,10,8,NA,"BestSubParRoundsStreak",2014
227,227,"Kenny Knox",NA,10,NA,NA,"BestSubParRoundsStreak",2014
227,227,"Martin Laird",NA,10,10,NA,"BestSubParRoundsStreak",2014
227,227,"Steve Lowery",NA,10,NA,NA,"BestSubParRoundsStreak",2014
227,227,"Mark Lye",NA,10,NA,NA,"BestSubParRoundsStreak",2014
227,227,"Len Mattiace",NA,10,3,NA,"BestSubParRoundsStreak",2014
227,227,"Larry Nelson",NA,10,NA,NA,"BestSubParRoundsStreak",2014
227,227,"James Nitties",NA,10,NA,NA,"BestSubParRoundsStreak",2014
227,227,"Greg Norman",NA,10,NA,NA,"BestSubParRoundsStreak",2014
227,227,"Craig Perks",NA,10,NA,NA,"BestSubParRoundsStreak",2014
227,227,"Tom Pernice Jr",NA,10,NA,NA,"BestSubParRoundsStreak",2014
227,227,"Chris Perry",NA,10,NA,NA,"BestSubParRoundsStreak",2014
227,227,"Brett Quigley",NA,10,1,NA,"BestSubParRoundsStreak",2014
227,227,"Jeff Quinney",NA,10,NA,NA,"BestSubParRoundsStreak",2014
227,227,"Patrick Reed",NA,10,6,NA,"BestSubParRoundsStreak",2014
227,227,"Heath Slocum",NA,10,5,NA,"BestSubParRoundsStreak",2014
227,227,"Mike Smith",NA,10,NA,NA,"BestSubParRoundsStreak",2014
227,227,"JC Snead",NA,10,NA,NA,"BestSubParRoundsStreak",2014
227,227,"Kevin Streelman",NA,10,5,NA,"BestSubParRoundsStreak",2014
227,227,"Brian Stuard",NA,10,6,NA,"BestSubParRoundsStreak",2014
227,227,"Phil Tataurangi",NA,10,NA,NA,"BestSubParRoundsStreak",2014
227,227,"Josh Teater",NA,10,4,NA,"BestSubParRoundsStreak",2014
227,227,"Doug Tewell",NA,10,NA,NA,"BestSubParRoundsStreak",2014
227,227,"Roland Thatcher",NA,10,NA,NA,"BestSubParRoundsStreak",2014
227,227,"Nicholas Thompson",NA,10,6,NA,"BestSubParRoundsStreak",2014
227,227,"Howard Twitty",NA,10,NA,NA,"BestSubParRoundsStreak",2014
227,227,"Bobby Wadkins",NA,10,NA,NA,"BestSubParRoundsStreak",2014
227,227,"Lanny Wadkins",NA,10,NA,NA,"BestSubParRoundsStreak",2014
227,227,"Mark Wiebe",NA,10,NA,NA,"BestSubParRoundsStreak",2014
279,279,"John Adams",NA,9,NA,NA,"BestSubParRoundsStreak",2014
279,279,"Blake Adams",NA,9,5,NA,"BestSubParRoundsStreak",2014
279,279,"Steve Allan",NA,9,NA,NA,"BestSubParRoundsStreak",2014
279,279,"Tommy Armour III",NA,9,NA,NA,"BestSubParRoundsStreak",2014
279,279,"Andy Bean",NA,9,NA,NA,"BestSubParRoundsStreak",2014
279,279,"Notah Begay III",NA,9,NA,NA,"BestSubParRoundsStreak",2014
279,279,"Jonas Blixt",NA,9,6,NA,"BestSubParRoundsStreak",2014
279,279,"Guy Boros",NA,9,1,NA,"BestSubParRoundsStreak",2014
279,279,"Keegan Bradley",NA,9,9,NA,"BestSubParRoundsStreak",2014
279,279,"Bill Britton",NA,9,NA,NA,"BestSubParRoundsStreak",2014
279,279,"Angel Cabrera",NA,9,4,NA,"BestSubParRoundsStreak",2014
279,279,"Bud Cauley",NA,9,7,NA,"BestSubParRoundsStreak",2014
279,279,"Alex Cejka",NA,9,1,NA,"BestSubParRoundsStreak",2014
279,279,"Chris Couch",NA,9,NA,NA,"BestSubParRoundsStreak",2014
279,279,"Robert Damron",NA,9,NA,NA,"BestSubParRoundsStreak",2014
279,279,"Jason Dufner",NA,9,7,NA,"BestSubParRoundsStreak",2014
279,279,"Martin Flores",NA,9,5,NA,"BestSubParRoundsStreak",2014
279,279,"Robin Freeman",NA,9,NA,NA,"BestSubParRoundsStreak",2014
279,279,"Brad Fritsch",NA,9,6,NA,"BestSubParRoundsStreak",2014
279,279,"Jim Gallagher Jr",NA,9,NA,NA,"BestSubParRoundsStreak",2014
279,279,"Robert Garrigus",NA,9,6,NA,"BestSubParRoundsStreak",2014
279,279,"Kelly Gibson",NA,9,NA,NA,"BestSubParRoundsStreak",2014
279,279,"Matt Gogel",NA,9,NA,NA,"BestSubParRoundsStreak",2014
279,279,"Gary Hallberg",NA,9,NA,NA,"BestSubParRoundsStreak",2014
279,279,"Padraig Harrington",NA,9,3,NA,"BestSubParRoundsStreak",2014
279,279,"Morris Hatalsky",NA,9,NA,NA,"BestSubParRoundsStreak",2014
279,279,"Mark Hayes",NA,9,NA,NA,"BestSubParRoundsStreak",2014
279,279,"Brian Henninger",NA,9,NA,NA,"BestSubParRoundsStreak",2014
279,279,"Jim Herman",NA,9,3,NA,"BestSubParRoundsStreak",2014
279,279,"Ryuji Imada",NA,9,4,NA,"BestSubParRoundsStreak",2014
279,279,"Trevor Immelman",NA,9,4,NA,"BestSubParRoundsStreak",2014
279,279,"Hale Irwin",NA,9,NA,NA,"BestSubParRoundsStreak",2014
279,279,"Brandt Jobe",NA,9,NA,NA,"BestSubParRoundsStreak",2014
279,279,"Brendan Jones",NA,9,NA,NA,"BestSubParRoundsStreak",2014
279,279,"Jeff Klauk",NA,9,NA,NA,"BestSubParRoundsStreak",2014
279,279,"Hank Kuehne",NA,9,NA,NA,"BestSubParRoundsStreak",2014
279,279,"Spencer Levin",NA,9,9,NA,"BestSubParRoundsStreak",2014
279,279,"JL Lewis",NA,9,NA,NA,"BestSubParRoundsStreak",2014
279,279,"Bob Lohr",NA,9,NA,NA,"BestSubParRoundsStreak",2014
279,279,"Sandy Lyle",NA,9,NA,NA,"BestSubParRoundsStreak",2014
279,279,"Will Ma Kenzie",NA,9,9,NA,"BestSubParRoundsStreak",2014
279,279,"Daisuke Maruyama",NA,9,NA,NA,"BestSubParRoundsStreak",2014
279,279,"David Mathis",NA,9,NA,NA,"BestSubParRoundsStreak",2014
279,279,"Hideki Matsuyama",NA,9,9,NA,"BestSubParRoundsStreak",2014
279,279,"William McGirt",NA,9,5,NA,"BestSubParRoundsStreak",2014
279,279,"Spike McRoy",NA,9,NA,NA,"BestSubParRoundsStreak",2014
279,279,"Colin Montgomerie",NA,9,1,NA,"BestSubParRoundsStreak",2014
279,279,"Arron Oberholser",NA,9,NA,NA,"BestSubParRoundsStreak",2014
279,279,"Greg Owen",NA,9,4,NA,"BestSubParRoundsStreak",2014
279,279,"Ryan Palmer",NA,9,6,NA,"BestSubParRoundsStreak",2014
279,279,"Dennis Paulson",NA,9,NA,NA,"BestSubParRoundsStreak",2014
279,279,"John Riegger",NA,9,NA,NA,"BestSubParRoundsStreak",2014
279,279,"John Rollins",NA,9,3,NA,"BestSubParRoundsStreak",2014
279,279,"Ted Schulz",NA,9,NA,NA,"BestSubParRoundsStreak",2014
279,279,"Adam Scott",NA,9,7,NA,"BestSubParRoundsStreak",2014
279,279,"Jordan Spieth",NA,9,8,NA,"BestSubParRoundsStreak",2014
279,279,"Mike Springer",NA,9,NA,NA,"BestSubParRoundsStreak",2014
