"Puttingfrom25_RANKTHISWEEK_2011","Puttingfrom25_RANKLASTWEEK_2011","Puttingfrom25_PLAYERNAME_2011","Puttingfrom25_ROUNDS_2011","Puttingfrom25_PctMADE_2011","Puttingfrom25_ATTEMPTS_2011","Puttingfrom25_PUTTSMADE_2011","stat_name","year"
1,1,"Matt McQuillan",59,10.45,201,21,"Puttingfrom25",2011
2,2,"Steve Marino",76,9.19,272,25,"Puttingfrom25",2011
3,3,"Kevin Na",84,9.02,255,23,"Puttingfrom25",2011
4,4,"Lucas Glover",74,8.66,254,22,"Puttingfrom25",2011
5,5,"Jason Day",76,8.53,258,22,"Puttingfrom25",2011
5,5,"Brandt Snedeker",85,8.53,293,25,"Puttingfrom25",2011
7,7,"Tim Petrovic",88,8.47,307,26,"Puttingfrom25",2011
8,8,"Johnson Wagner",81,8.45,343,29,"Puttingfrom25",2011
9,9,"David Duval",67,8.4,238,20,"Puttingfrom25",2011
10,10,"YE Yang",63,8.19,171,14,"Puttingfrom25",2011
11,11,"Charl Schwartzel",58,8.17,208,17,"Puttingfrom25",2011
12,12,"Shane Bertsch",62,7.87,216,17,"Puttingfrom25",2011
13,13,"Graeme McDowell",50,7.79,154,12,"Puttingfrom25",2011
13,13,"Aron Price",58,7.79,231,18,"Puttingfrom25",2011
15,15,"Fabian Gomez",84,7.59,303,23,"Puttingfrom25",2011
16,16,"Pat Perez",76,7.58,277,21,"Puttingfrom25",2011
17,17,"Hunter Haas",96,7.57,370,28,"Puttingfrom25",2011
18,18,"Vijay Singh",79,7.5,320,24,"Puttingfrom25",2011
19,19,"Hunter Mahan",92,7.47,375,28,"Puttingfrom25",2011
20,20,"Padraig Harrington",60,7.45,188,14,"Puttingfrom25",2011
21,21,"Chris Kirk",87,7.33,300,22,"Puttingfrom25",2011
22,22,"Jim Renner",65,7.27,220,16,"Puttingfrom25",2011
23,23,"Kevin Stadler",88,7.23,318,23,"Puttingfrom25",2011
24,24,"Brandt Jobe",100,7.16,391,28,"Puttingfrom25",2011
25,25,"Rickie Fowler",84,7.12,267,19,"Puttingfrom25",2011
26,26,"Greg Chalmers",88,7.08,339,24,"Puttingfrom25",2011
27,27,"Joe Ogilvie",75,7.05,241,17,"Puttingfrom25",2011
27,27,"Kevin Streelman",90,7.05,312,22,"Puttingfrom25",2011
29,29,"John Rollins",85,7.03,313,22,"Puttingfrom25",2011
30,30,"Cameron Beckman",71,7,257,18,"Puttingfrom25",2011
31,31,"Steve Stricker",70,6.98,215,15,"Puttingfrom25",2011
32,32,"Sergio Garcia",61,6.77,192,13,"Puttingfrom25",2011
32,32,"JP Hayes",56,6.77,192,13,"Puttingfrom25",2011
32,32,"Ben Martin",74,6.77,325,22,"Puttingfrom25",2011
35,35,"Dean Wilson",62,6.72,253,17,"Puttingfrom25",2011
36,36,"Nate Smith",66,6.7,224,15,"Puttingfrom25",2011
37,37,"Robert Karlsson",61,6.67,180,12,"Puttingfrom25",2011
38,38,"Nick OHern",89,6.65,316,21,"Puttingfrom25",2011
